title;descriptionHtml;status;totalInventory;mediaCount.count;metafield.value;metafield;sku;id;Cod. Modelo;Colecao;Cod. Gr.;Desc. Gr.;Cod. Subgr.;Desc. Subgr.;Cod. Prod.;Desc. Produto;Markup Aplic;Pr. Custo;Pr Venda unit;Faixa de Preco;Gde. Gr.;Metal;Cor Padrao;Desc Cor;Sub Nivel;Tab. Pr.;Foto;Encomendavel;Status;Estoque;STATUS_FINAL;Data Inclusao;Peso;Classificacao;Linha
Anel Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes;O Anel Spike Diamond de Jack Vartanian foi inspirado na mulher JV, que é dinâmica e estilosa, e precisa de peças versáteis que transitam perfeitamente para qualquer ocasião.;DRAFT;0;2;;;AN03032;gid://shopify/ProductVariant/46393483821351;LIFESTYLE;LIFE STYLE;AN;ANEL;DI;DIAMANTE INCOLOR;AN03032;ANEL OBN, SPIKE DIAM,DIA CONGNAC ±0,70CT;4.68;319.4;7900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03032.JPG;Nao;Inativo;0.0;INATIVO;2017-10-24;3.0;COM;ANEL CRAV
Anel Lifestyle | Ouro Branco 18K Com Ródio Negro E Diamantes Negros;Anel Spike Diamond é uma joia atemporal que pode ser usada em diversas ocasiões, tanto no dia a dia como em festas. Feito em Ouro Branco 18K Com Ródio Negro E Diamantes Negros 1,20Ct.;ACTIVE;65;2;;;AN03033;gid://shopify/ProductVariant/46393484247335;LIFESTYLE;LIFE STYLE;AN;ANEL;DN;DIAMANTE NEGRO;AN03033;ANEL OBN, SPIKE DIAMOND, DN ±1,20CT;4.77;281.4;8500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03033.JPG;Sim;Ativo;0.0;ATIVO;2017-10-24;3.0;COM;ANEL CRAV
Anel Lifestyle - G | Ouro Branco 18K E Diamantes;"<p>O Anel Line Drop de Jack Vartanian foi inspirado na mulher JV, que é dinâmica e estilosa, e precisa de peças versáteis que transitam perfeitamente para qualquer ocasião.</p>
<p>Dimensões aproximadas: 3 cm</p>";ACTIVE;1;2;;;AN03027;gid://shopify/ProductVariant/46393484706087;LIFESTYLE;LIFE STYLE;AN;ANEL;DS;DIAMANTE SOLITARIO;AN03027;ANEL OB,LINE DROP G,D ±0,40CT,D ±0,15CT;5.05;682.43;20500.0;05. De 20.000 a 50.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03027.JPG;Nao;Ativo;1.0;ATIVO;2017-10-24;3.0;COM;ANEL CRAV
Anel Lifestyle | Ouro Branco 18K E Diamantes;"<p>O Anel Line de Jack Vartanian foi inspirado na mulher JV, que é dinâmica e estilosa, e precisa de peças versáteis que transitam perfeitamente para qualquer ocasião.</p>
<p>Dimensões aproximadas: 3 cm</p>";ACTIVE;65;2;;;AN03029;gid://shopify/ProductVariant/46393485230375;LIFESTYLE;LIFE STYLE;AN;ANEL;DI;DIAMANTE INCOLOR;AN03029;ANEL OB, LINE, DIA ±0,15T;4.66;344.95;9900.0;07. De 5.000 a 10.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03029.JPG;Sim;Ativo;0.0;ATIVO;2017-10-24;5.4;COM;ANEL CRAV
Anel Lifestyle | Ouro Branco 18K E Diamantes;O Anel Spike Diamond de Jack Vartanian foi inspirado na mulher JV, que é dinâmica e estilosa, e precisa de peças versáteis que transitam perfeitamente para qualquer ocasião.;ACTIVE;66;2;;;AN03031;gid://shopify/ProductVariant/46393486115111;LIFESTYLE;LIFE STYLE;AN;ANEL;DI;DIAMANTE INCOLOR;AN03031;ANEL OB, SPIKE DIAMOND, DIA ±0,70CT;4.05;994.81;26500.0;05. De 20.000 a 50.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03031.JPG;Sim;Ativo;1.0;ATIVO;2017-10-24;3.0;COM;ANEL CRAV
Anel Lifestyle | Ouro Amarelo 18K;"<p>O Anel Line de Jack Vartanian foi inspirado na mulher JV, que é dinâmica e estilosa, e precisa de peças versáteis que transitam perfeitamente para qualquer ocasião.</p>
<p>Dimensões aproximadas: 3 cm</p>";ACTIVE;66;2;;;AN03028;gid://shopify/ProductVariant/46393486541095;LIFESTYLE;LIFE STYLE;AN;ANEL;SP;SEM PEDRA;AN03028;ANEL OA, LINE;4.26;262.11;7900.0;07. De 5.000 a 10.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03028.JPG;Sim;Ativo;1.0;ATIVO;2017-10-24;5.4;COM;ANEL S/P
Anel Love NY | Ouro Branco 18K Com Ródio Negro E Diamantes;O Anel NY Franja ganha movimento com as correntes de Ouro 18K com diamantes. Inspirado na agitada ilha de Manhattan, para ser usado durante o dia e a noite.;DRAFT;0;3;"• Diamante com aproximadamente 0,23CT;";;AN02823;gid://shopify/ProductVariant/46393487130919;LOVE NY;LOVE NY;AN;ANEL;DI;DIAMANTE INCOLOR;AN02823;AN OBN, LOVE NY FRANJA DIAM, DLLB 0,23CT;5.05;326.88;8500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02823.JPG;Nao;Inativo;0.0;INATIVO;2016-07-15;4.3;COM;ANEL CRAV
Anel Love Ny | Ouro Branco 18K E Diamantes;O Anel NY Franja ganha movimento com as correntes de Ouro 18K com Diamantes. Inspirado na agitada ilha de Manhattan, para ser usado durante o dia e a noite.;ACTIVE;66;3;;;AN02824;gid://shopify/ProductVariant/46393487687975;LOVE NY;LOVE NY;AN;ANEL;DI;DIAMANTE INCOLOR;AN02824;AN OB, LOVE NY FRANJA DIAM, DIA 0,23CT;5.1;372.88;11500.0;06. De 10.000 a 20.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02824.JPG;Sim;Ativo;1.0;ATIVO;2016-07-15;4.3;COM;ANEL CRAV
Anel Love Ny | Ouro Amarelo 18K;O Anel Love NY Franja ganha movimento com as correntes de Ouro Amarelo 18K. Inspirado na agitada ilha de Manhattan, perfeito para ser usado durante o dia e a noite.;ACTIVE;66;3;;;AN02815;gid://shopify/ProductVariant/46393488146727;LOVE NY;LOVE NY;AN;ANEL;SP;SEM PEDRA;AN02815;AN OA, LOVE NY FRANJA;5.2;254.13;7900.0;07. De 5.000 a 10.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02815.JPG;Sim;Ativo;1.0;ATIVO;2016-06-21;4.4;COM;ANEL S/P
Anel Mães 2013 Solitário | Ouro Branco 18K E Diamantes;Clássicos e eternos. Anéis solitários combinam diamantes cuidadosamente selecionados a ouro branco 18k.;DRAFT;0;1;;;AN02935;gid://shopify/ProductVariant/46393488769319;MAES 2013;COLEÇÃO MÃES 2013;AN;ANEL;DS;DIAMANTE SOLITARIO;AN02935;ANEL OB,SOL OVAL,D 1,03CT ±K SI3,D 0,30C;3.66;2118.99;41000.0;05. De 20.000 a 50.000;PA;OURO;OB;OURO BRANCO;;D;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02935.JPG;Nao;Ativo;0.0;INATIVO;2017-03-20;2.84;;ANEL MAN
Anel Mare | Prata com Ouro Amarelo 18K e Pérola;•Pérola com aproximadamente 5 mm<br>•Peso aproximado de 3,2 gramas<br>•Número do produto: AN03585;ACTIVE;69;3;;;AN03585;gid://shopify/ProductVariant/46393489260839;MARE;MARE;AN;ANEL;SP;SEM PEDRA;AN03585;AN PR, PERLA, PEROLA DE AG.DOCE, BAN AMA;13.46;19.68;1500.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03585.JPG;Sim;Ativo;4.0;ATIVO;2022-12-20;3.2;COM;ANEL S/P
Anel Mare | Prata com Ouro Amarelo 18K;•Prata com banho de ouro 18k<br>•Peso aproximado de 11 gramas<br>•Número do produto: AN03586;ACTIVE;69;3;;;AN03586;gid://shopify/ProductVariant/46393489785127;MARE;MARE;AN;ANEL;SP;SEM PEDRA;AN03586;AN PR, MARE, BANHO OA;11.77;34.15;2100.0;02. De 2.000 a 4.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03586.JPG;Sim;Ativo;4.0;ATIVO;2023-01-03;11.0;COM;ANEL S/P
Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro E Diamantes;O anel cravado com diamantes  da Jack Vartanian é uma joia colecionável, podendo ser combinanada com vários anéis do mesmo modelo em outros tons, ou com joias de outras coleções. É uma peça cool e versátil.;ACTIVE;66;2;;;AN01604;gid://shopify/ProductVariant/46393490407719;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;DI;DIAMANTE INCOLOR;AN01604;ANEL OBN, CRAVADO, DIA 0,11CT;4.5;212.5;6500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01604.JPG;Sim;Ativo;1.0;ATIVO;2012-05-08;2.37;;ANEL CRAV
Anel Namo 2012 | Ouro Branco 18K E Diamantes;O anel cravado com diamantes  da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons, ou com joias de outras coleções. É uma peça cool e versátil.;ACTIVE;66;2;;;AN01605;gid://shopify/ProductVariant/46393490997543;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;DI;DIAMANTE INCOLOR;AN01605;ANEL OB, CRAVADO, DIA 0,17CT;6.76;169.56;6500.0;07. De 5.000 a 10.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01605.JPG;Sim;Ativo;1.0;ATIVO;2012-05-08;1.6;;ANEL CRAV
Anel Namo 2012 | Ouro Rosa 18K E Diamantes;O anel cravado com diamantes  da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons, ou com joias de outras coleções. É uma peça cool e versátil.;ACTIVE;66;2;;;AN01606;gid://shopify/ProductVariant/46393491620135;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;DI;DIAMANTE INCOLOR;AN01606;ANEL OR, CRAVADO, DIA 0,14CT;4.92;193.88;6500.0;07. De 5.000 a 10.000;PA;OURO;OR;OURO ROSA;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01606.JPG;Sim;Ativo;2.0;ATIVO;2012-05-08;2.17;;ANEL CRAV
Anel Namo 2012 | Ouro Amarelo 18K E Diamantes;O anel cravado com diamantes da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons, ou com joias de outras coleções. É uma peça cool e versátil.;ACTIVE;69;2;;;AN01607;gid://shopify/ProductVariant/46393492177191;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;DI;DIAMANTE INCOLOR;AN01607;ANEL OA, CRAVADO, DIA ±0,14CT;5.67;171.14;6500.0;07. De 5.000 a 10.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01607.JPG;Sim;Ativo;4.0;ATIVO;2012-05-08;1.9;;ANEL CRAV
Anel Namorados 2012 | Ouro Amarelo 18K;Anel Punk em ouro amarelo da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons ou com joias de outras coleções, É uma peça cool e versátil.;ACTIVE;67;2;;;AN01611;gid://shopify/ProductVariant/46393492635943;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;SP;SEM PEDRA;AN01611;ANEL OA, PUNK;6.64;95.58;3600.0;08. Ate 5.000;PA;OURO;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01611.JPG;Sim;Ativo;2.0;ATIVO;2012-05-08;2.11;;ANEL S/P
Anel Namo 2012 | Ouro Branco 18K Com Ródio Negro;O Anel Punk em ródio negro da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons ou com joias de outras coleções, É uma peça cool e versátil.;ACTIVE;65;2;;;AN01608;gid://shopify/ProductVariant/46393493094695;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;SP;SEM PEDRA;AN01608;ANEL OBN, PUNK;4.92;95.3;3600.0;08. Ate 5.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01608.JPG;Sim;Ativo;1.0;ATIVO;2012-05-08;2.1;;ANEL S/P
Anel Namo 2012 | Ouro Branco 18K;O Anel Punk em ouro branco da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons ou com joias de outras coleções, É uma peça cool e versátil.;ACTIVE;68;2;;;AN01609;gid://shopify/ProductVariant/46393493717287;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;SP;SEM PEDRA;AN01609;ANEL OB, PUNK;4.92;95.3;3600.0;08. Ate 5.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01609.JPG;Sim;Ativo;4.0;ATIVO;2012-05-08;2.1;;ANEL S/P
Anel Namo 2012 | Ouro Rosa 18K;Anel Punk em ouro rosa da Jack Vartanian é uma joia colecionável, podendo ser combinada com vários anéis do mesmo modelo em outros tons ou com joias de outras coleções, É uma peça cool e versátil.;ACTIVE;66;2;;;AN01610;gid://shopify/ProductVariant/46393494339879;NAMO 2012;COLEÇÃO NAMORADOS 2012;AN;ANEL;SP;SEM PEDRA;AN01610;ANEL OR, PUNK;4.95;94.75;3600.0;08. Ate 5.000;PA;OURO;OR;OURO ROSA;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN01610.JPG;Sim;Ativo;1.0;ATIVO;2012-05-08;2.1;;ANEL S/P
Anel Orquidea | Prata Com Ouro Rosa E Diamante;A Coleção Orquídea tem joias esculturais, fiéis a beleza natural da flor. O Anel Orquídea Rosa é uma joia forte. O vermeil de Ouro Rosa deixa a joia moderna, combinando com mulheres de todas as idades.<br><br><br>Dimensões aproximadas: 3 cm;ACTIVE;69;3;;;AN02506;gid://shopify/ProductVariant/46393495159079;ORQUIDEA;ORQUIDEA;AN;ANEL;DI;DIAMANTE INCOLOR;AN02506;ANEL PRATA, ORQ, DLB 0,05CT, BANHO OR;7.83;72.44;3200.0;02. De 2.000 a 4.000;PA;PRATA;OR;OURO ROSA;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02506.JPG;Sim;Ativo;4.0;ATIVO;2015-06-29;20.0;COM;ANEL CRAV
Anel Orquídea | Prata Com Ródio Negro E Diamante.;A Coleção Orquídea tem joias esculturais, fiéis a beleza natural da flor. O Anel Orquídea Negra, é feito em Prata com Ródio Negro, simulando as pétalas da flor.<br><br><br>Dimensões aproximadas: 3 cm;ACTIVE;70;2;;;AN02505;gid://shopify/ProductVariant/46393495879975;ORQUIDEA;ORQUIDEA;AN;ANEL;DI;DIAMANTE INCOLOR;AN02505;ANEL PRATA, ORQ, DLB 0,05CT, BANHO RN;7.53;70.5;2850.0;02. De 2.000 a 4.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN02505.JPG;Sim;Ativo;6.0;ATIVO;2015-06-29;20.0;COM;ANEL CRAV
Anel Pop Chain | Prata Com Ouro Amarelo 18k;O Anel Tubo tem acabamento impecável e ultra leveza. A joia possui leve curvas irregulares que dá um toque descolado, ótima para um mix entre anéis.;ACTIVE;82;2;;;AN03360;gid://shopify/ProductVariant/46393496928551;POP CHAIN;POP CHAIN;AN;ANEL;SP;SEM PEDRA;AN03360;ANEL PR, POP CHAIN, TUBO, BANHO AMARELO;16.53;12.39;1100.0;03. Ate 2.000;PA;PRATA;OA;OURO AMARELO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03360.JPG;Sim;Ativo;17.0;ATIVO;2020-07-23;5.0;COM;ANEL S/P
Anel Pop Chain | Prata Com Ródio Negro;O Anel Tubo tem acabamento impecável e ultra leveza. A joia possui leve curvas irregulares que dá um toque descolado, ótima para um mix entre anéis.;ACTIVE;86;2;;;AN03361;gid://shopify/ProductVariant/46393498042663;POP CHAIN;POP CHAIN;AN;ANEL;SP;SEM PEDRA;AN03361;ANEL PR, POP CHAIN, TUBO, BANHO RN;13.46;13.14;950.0;03. Ate 2.000;PA;PRATA;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03361.JPG;Sim;Ativo;22.0;ATIVO;2020-07-23;5.0;COM;ANEL S/P
Anel Rock Star | Ouro Rosa E Branco 18K com Morganita e Diamantes;Powerfull ring! O Anel Rock Star teve suas pedras cuidadosamente escolhidas e deixa qualquer look mais cool!;DRAFT;0;1;"• Morganita com aproximadamente 32,23CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,12CT;";;AN03444;gid://shopify/ProductVariant/46393498730791;ROCK STAR;ROCK STAR;AN;ANEL;DB;DIAMANTE E PEDRA BR;AN03444;AN ORB,SUPERSTAR,MOR 32,23CT,DLLB±0,12;4.79;1599.18;40800.0;05. De 20.000 a 50.000;PA;OURO;ORB;OURO ROSA E BRANCO;;D;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03444.JPG;Nao;Ativo;0.0;INATIVO;2021-09-27;8.7;ESP;ANEL MAN
Anel Rock Star | Ouro Amarelo 18K com Citrino e Diamantes;Anel Rock Superstar em ouro amarelo 18k com citrino e diamantes;DRAFT;0;1;;;AN03541;gid://shopify/ProductVariant/46393499156775;ROCK STAR;ROCK STAR;AN;ANEL;DB;DIAMANTE E PEDRA BR;AN03541;AN OA,SUPERSTAR,CIT ±16,26CT,DLLB ±0,12C;6.0;469.0;15000.0;06. De 10.000 a 20.000;PA;OURO;OA;OURO AMARELO;AN SOLIT;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03541.JPG;Nao;Ativo;0.0;INATIVO;2022-07-05;7.22;ESP;ANEL MAN
Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Esmeralda;O Anel Rock Star M teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;67;2;"• Rubi com aproximadamente 0,37CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,20CT;";;AN03404;gid://shopify/ProductVariant/46393500631335;ROCK STAR;ROCK STAR;AN;ANEL;DE;DIAMANTE E ESMERALDA;AN03404;AN OBN,ROCKSTAR M,ESM ±0,44CT,DLLB ±0,16;6.33;267.58;9900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03404.JPG;Sim;Ativo;2.0;ATIVO;2021-08-09;2.7;COM;ANEL CRAV
Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Rubi;O Anel Rock Star M teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;65;2;"• Safira com aproximadamente 0,71CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,19CT;";;AN03405;gid://shopify/ProductVariant/46393501450535;ROCK STAR;ROCK STAR;AN;ANEL;DR;DIAMANTE E RUBI;AN03405;AN OBN,ROCKSTAR M, RU ±0,71CT,DLLB ±0,19;5.35;262.96;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03405.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;2.7;COM;ANEL CRAV
Anel Rock Star - M | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;O Anel Rock Star M teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;65;2;"• Safira com aproximadamente 0,64CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,19CT;";;AN03406;gid://shopify/ProductVariant/46393501974823;ROCK STAR;ROCK STAR;AN;ANEL;DY;DIAMANTE E SAFIRA;AN03406;AN OBN,ROCKSTAR M,SAF ±0,64CT,DLLB ±0,19;5.18;271.56;8900.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03406.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;2.7;COM;ANEL CRAV
Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;O Anel Rock Star M teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;65;2;"• Safira com aproximadamente 0,72CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,19CT;";;AN03407;gid://shopify/ProductVariant/46393502761255;ROCK STAR;ROCK STAR;AN;ANEL;DY;DIAMANTE E SAFIRA;AN03407;AN OBN,ROCKSTAR M,SAF ±0,72CT,DLLB ±0,19;5.27;231.16;7500.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03407.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;2.7;COM;ANEL CRAV
Anel Rock Star - G | Ouro Branco 18K com Ródio Negro, Diamantes e Esmeralda;O Anel Rock Star G teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;66;2;"• Esmeralda com aproximadamente 1,10CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,63CT;";;AN03408;gid://shopify/ProductVariant/46393503285543;ROCK STAR;ROCK STAR;AN;ANEL;DE;DIAMANTE E ESMERALDA;AN03408;AN OBN,ROCKSTAR G,ESM±1,05CT,DLLB±1,83CT;4.82;764.59;24500.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03408.JPG;Sim;Ativo;1.0;ATIVO;2021-08-09;4.0;COM;ANEL CRAV
Anel Rock Star - G | Ouro Branco 18K com Ródio Negro, Diamantes e Rubi;O Anel Rock Star G teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;65;2;"• Rubi com aproximadamente 1,37CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,61CT;";;AN03409;gid://shopify/ProductVariant/46393503711527;ROCK STAR;ROCK STAR;AN;ANEL;DR;DIAMANTE E RUBI;AN03409;AN OBN,ROCKSTAR G,RU ±1,37CT,DLLB ±0,61C;6.17;577.67;21900.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03409.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;3.7;COM;ANEL CRAV
Anel Rock Star - G | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;O Anel Rock Star G teve suas pedras cuidadosamente escolhidas e é delicado sem perder o estilo cool!;ACTIVE;65;2;"• Safira com aproximadamente 1,37CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,61CT;";;AN03410;gid://shopify/ProductVariant/46393504366887;ROCK STAR;ROCK STAR;AN;ANEL;DY;DIAMANTE E SAFIRA;AN03410;AN OBN,ROCKSTAR G,SAF±1,37CT,DLLB±0,61CT;4.77;747.27;21900.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03410.JPG;Sim;Ativo;0.0;ATIVO;2021-08-09;3.7;COM;ANEL CRAV
Anel Rock Star | Ouro Branco 18K com Ródio Negro, Quartzo e Diamantes;<p>Anel Rock Star, uma joia marcante em ouro branco 18K com ródio negro, quartzo fumê e diamantes. Este anel é a escolha perfeita para quem quer se destacar com um estilo ousado e contemporâneo.<br></p>;ACTIVE;1;1;"• Quartzo Fume com aproximadamente 26,18CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,14CT;";;AN03456;gid://shopify/ProductVariant/46393505055015;ROCK STAR;ROCK STAR;AN;ANEL;DB;DIAMANTE E PEDRA BR;AN03456;AN OBN,SUPERSTAR,QU 26,18CT,DLLB ±0,14CT;5.22;647.2;18000.0;06. De 10.000 a 20.000;PA;OURO;RN;RODIO NEGRO;AN SOLIT;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03456.JPG;Nao;Ativo;1.0;ATIVO;2021-10-01;9.83;ESP;ANEL MAN
Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamantes e Rubi;A combinação perfeita entre rubi e diamantes em um anel icônico. Combine esta peça com outros anéis JV.;DRAFT;0;1;"• Rubi com aproximadamente 4,69CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,12CT;";;AN03542;gid://shopify/ProductVariant/46393505480999;ROCK STAR;ROCK STAR;AN;ANEL;DR;DIAMANTE E RUBI;AN03542;AN OBN,SUPERSTAR,RUB ±4,69CT,DLLB± 0,12C;6.35;686.11;24000.0;05. De 20.000 a 50.000;PA;OURO;RN;RODIO NEGRO;AN CLÁSSIC;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03542.JPG;Nao;Ativo;0.0;INATIVO;2022-07-05;6.44;ESP;ANEL MAN
Anel Rock Star | Ouro Branco 18K com Ametista e Diamantes;Para as apaixonadas por anéis poderosos e únicos, o Anel Rock Super Star é a escolha perfeito para aquele look mais produzido!;ACTIVE;65;1;;;AN03397;gid://shopify/ProductVariant/46393506038055;ROCK STAR;ROCK STAR;AN;ANEL;DB;DIAMANTE E PEDRA BR;AN03397;ANEL OB,SUPERSTAR, AMET 16,40CT, D ±0,12;4.6;673.39;18900.0;06. De 10.000 a 20.000;PA;OURO;OB;OURO BRANCO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03397.JPG;Sim;Ativo;0.0;ATIVO;2021-07-27;9.1;ESP;ANEL MAN
Anel Rock Star | Ouro Branco 18K com Ródio Negro, Diamantes e Safira;O Anel Estrela tem safiras escolhidas criteriosamente, sendo uma peça statement que muda qualquer look!;DRAFT;0;2;"• Safira com aproximadamente 2,92CT;
• Grau de cor: LLB;
• Grau de pureza: ±VS1/SI2;

• Diamantes com aproximadamente 0,05CT;";;AN03398;gid://shopify/ProductVariant/46393507021095;ROCK STAR;ROCK STAR;AN;ANEL;DY;DIAMANTE E SAFIRA;AN03398;AN OBN,ESTRE ,SAF VERM ±2,92CT,DLLB±0,05;4.42;339.52;8000.0;07. De 5.000 a 10.000;PA;OURO;RN;RODIO NEGRO;;A;http://jackvartanian.net/cms/wp-content/uploads/fotos/AN03398.JPG;Nao;Inativo;0.0;INATIVO;2021-08-06;4.9;ESP;ANEL MAN
